,label,tweet_id,date,flag,user,tweet_text
762841,0,2298070410,Tue Jun 23 11:13:11 PDT 2009,NO_QUERY,FlyygirlKali,ugh money anything day
909142,4,1751106315,Sat May 09 18:40:43 PDT 2009,NO_QUERY,brittanyface,hi hyper going find still cant send grr
1565234,4,2187503180,Mon Jun 15 20:22:42 PDT 2009,NO_QUERY,naomadoriguzzi,pst right think work another
1145447,4,1977778460,Sat May 30 21:41:24 PDT 2009,NO_QUERY,Irishbabe22,still gotten famous day actor
396471,0,2056372274,Sat Jun 06 11:01:31 PDT 2009,NO_QUERY,peoplefight,
59495,0,1686162333,Sun May 03 04:05:23 PDT 2009,NO_QUERY,nitynola,clip acting aswell want guy u c
597383,0,2219260603,Thu Jun 18 00:08:34 PDT 2009,NO_QUERY,hojepoje,wish
664105,0,2244367957,Fri Jun 19 14:39:18 PDT 2009,NO_QUERY,soulbypass,new killing hurt bad guess going take getting used
1470723,4,2065090121,Sun Jun 07 07:52:16 PDT 2009,NO_QUERY,stuckinatree,game hart park see
1340918,4,2031155510,Thu Jun 04 09:24:45 PDT 2009,NO_QUERY,Derrick999,today wonderful day cat great day
558850,0,2204849806,Wed Jun 17 03:17:42 PDT 2009,NO_QUERY,Pink_Fate,metaphrast yeah alert since
1596209,4,2192604958,Tue Jun 16 07:17:02 PDT 2009,NO_QUERY,keffin,hot today
560736,0,2205257989,Wed Jun 17 04:20:13 PDT 2009,NO_QUERY,Pocitos97,bloody soccer game home already half time
591154,0,2217562115,Wed Jun 17 21:02:53 PDT 2009,NO_QUERY,iellie,get headset sync
1238170,4,1993194677,Mon Jun 01 09:59:10 PDT 2009,NO_QUERY,Alicia_vintage,new
201826,0,1971982034,Sat May 30 08:18:42 PDT 2009,NO_QUERY,katiidinocco,beach home soon
200559,0,1971696450,Sat May 30 07:41:37 PDT 2009,NO_QUERY,WaitressCecilia,mi foot front door last night bloody painful course
112302,0,1825407600,Sun May 17 05:35:18 PDT 2009,NO_QUERY,holly138,library still sleep come last night
1067026,4,1965412358,Fri May 29 15:52:33 PDT 2009,NO_QUERY,Gen22,
1459223,4,2063735322,Sun Jun 07 03:52:13 PDT 2009,NO_QUERY,govender,wow believe phone lying
339642,0,2014681610,Wed Jun 03 02:20:08 PDT 2009,NO_QUERY,kittycatemeow,done finish song also go get snack cause thunder might attack
851547,4,1565877915,Mon Apr 20 07:45:00 PDT 2009,NO_QUERY,meganceciil,got pas rock hard body come
143546,0,1881751657,Fri May 22 05:28:28 PDT 2009,NO_QUERY,petitekaty,feel awful today stuck work
1528970,4,2177483545,Mon Jun 15 06:11:09 PDT 2009,NO_QUERY,gespadas,morning hey master making suffer new social
1494098,4,2069638001,Sun Jun 07 16:14:48 PDT 2009,NO_QUERY,SofiCarolini,know like
417978,0,2061660924,Sat Jun 06 21:20:18 PDT 2009,NO_QUERY,Tamori_80,good grief well let go help support college economy
1016432,4,1881698836,Fri May 22 05:20:43 PDT 2009,NO_QUERY,jebusboii,head college start finish around get week
506497,0,2188664362,Mon Jun 15 22:19:13 PDT 2009,NO_QUERY,rochoy,another annoying reason dig palm complete man get
722314,0,2261451453,Sat Jun 20 20:48:44 PDT 2009,NO_QUERY,bloop123abc,yes one around midnight deal judge
547592,0,2202122892,Tue Jun 16 21:16:36 PDT 2009,NO_QUERY,Anto0o,need checked mental home pity somebody sign
442588,0,2067324005,Sun Jun 07 12:08:39 PDT 2009,NO_QUERY,tocotronica,hard take time ur cast vote apparently hard cause arse didnt go
1016018,4,1881643785,Fri May 22 05:12:24 PDT 2009,NO_QUERY,Combore,got epic fun time ahead x
488787,0,2182747010,Mon Jun 15 13:34:56 PDT 2009,NO_QUERY,xXRHXx,trying revise exam
296865,0,1997237556,Mon Jun 01 16:29:52 PDT 2009,NO_QUERY,awalker2334,rerun e press con
1540894,4,2180576976,Mon Jun 15 10:39:32 PDT 2009,NO_QUERY,calizing,love crazy
443900,0,2067681618,Sun Jun 07 12:46:26 PDT 2009,NO_QUERY,Jenny_Stuart,really really really want go gig
885170,4,1686446187,Sun May 03 05:28:15 PDT 2009,NO_QUERY,alasdairrr,sorry trust want see latest work post
1317302,4,2014246136,Wed Jun 03 00:54:32 PDT 2009,NO_QUERY,maansalavante,driver
1010529,4,1881010521,Fri May 22 03:17:18 PDT 2009,NO_QUERY,Dirtygemz,beautiful could girl ask
783777,0,2324003171,Thu Jun 25 02:02:08 PDT 2009,NO_QUERY,MarkBab,day
321812,0,2003928910,Tue Jun 02 07:23:08 PDT 2009,NO_QUERY,emperorcezar,already gone work stuff
1413277,4,2056822892,Sat Jun 06 11:51:38 PDT 2009,NO_QUERY,thisiswaar2,
770099,0,2301879915,Tue Jun 23 16:02:12 PDT 2009,NO_QUERY,TheFoodFreak,found bone chicken nugget cool
1143774,4,1977511509,Sat May 30 21:07:13 PDT 2009,NO_QUERY,KalKulated,sad puppet long doesnt win happy
1005172,4,1880485484,Fri May 22 01:24:44 PDT 2009,NO_QUERY,sivarmanda,love
1450666,4,2062964134,Sun Jun 07 00:53:52 PDT 2009,NO_QUERY,muhlissa,tonight best love game plan tomorrow study
191198,0,1969576447,Sat May 30 00:29:34 PDT 2009,NO_QUERY,40shadesofgrey,already
1483009,4,2067377413,Sun Jun 07 12:14:13 PDT 2009,NO_QUERY,samdagame2,oh everyone girl taught u move like
1003864,4,1880355523,Fri May 22 00:57:08 PDT 2009,NO_QUERY,KrissiMusic,morning
385860,0,2053684993,Sat Jun 06 05:23:05 PDT 2009,NO_QUERY,bluebird_sky,damn girl aint text nothing hope feel better
1247944,4,1995678966,Mon Jun 01 13:52:32 PDT 2009,NO_QUERY,hollywouldntphl,know suck badly dear
1310822,4,2013372649,Tue Jun 02 22:31:12 PDT 2009,NO_QUERY,syarif_m2e,highly join earn money free shareholder even nothing
1279685,4,2001558667,Tue Jun 02 01:17:07 PDT 2009,NO_QUERY,starlingpoet,well check morning time bed
705491,0,2256377778,Sat Jun 20 12:41:01 PDT 2009,NO_QUERY,studaustin,way hot outside good hockey
804571,4,1468541510,Tue Apr 07 02:18:13 PDT 2009,NO_QUERY,tamathon,last hour
955171,4,1824974125,Sun May 17 03:46:40 PDT 2009,NO_QUERY,icecreamcoke,yeah guess pay attention class soon song get annoying
491302,0,2183772527,Mon Jun 15 14:57:59 PDT 2009,NO_QUERY,ladyleverette,family health risk get bottom watch see furious
1420680,4,2058181295,Sat Jun 06 14:25:41 PDT 2009,NO_QUERY,stevieg69,know one day get flight knock door bottle
111249,0,1825074875,Sun May 17 04:13:59 PDT 2009,NO_QUERY,CodeNameTanya,u take longer week read book
967880,4,1827811724,Sun May 17 11:29:54 PDT 2009,NO_QUERY,taryncyrus,birthday soon woohoo finally love life
69081,0,1693140717,Sun May 03 21:40:33 PDT 2009,NO_QUERY,GLADYSCARVAJAL,
1242231,4,1994187416,Mon Jun 01 11:32:56 PDT 2009,NO_QUERY,InfiniteRespawn,halo reach beta key
342966,0,2015364711,Wed Jun 03 04:28:07 PDT 2009,NO_QUERY,JessPanic,blah want sleep
960854,4,1826560427,Sun May 17 08:47:38 PDT 2009,NO_QUERY,susan_boyle_com,thanks everyone please spread word looking get
1358621,4,2048262360,Fri Jun 05 14:55:16 PDT 2009,NO_QUERY,omgitsjlove,see ya da party gon party like plus
999073,4,1836396870,Mon May 18 07:55:26 PDT 2009,NO_QUERY,edskoudis,dude fast ya next
1026658,4,1932311069,Tue May 26 21:13:10 PDT 2009,NO_QUERY,victoriaalee,done going around go bed get
1569690,4,2188449793,Mon Jun 15 21:55:18 PDT 2009,NO_QUERY,KylaOBannon,following night happy right thank
130710,0,1835365677,Mon May 18 05:49:28 PDT 2009,NO_QUERY,daannniii,holy
83493,0,1753361088,Sun May 10 01:15:43 PDT 2009,NO_QUERY,sinara242,suck
1578537,4,2189824442,Tue Jun 16 01:00:25 PDT 2009,NO_QUERY,Alli_Walker,driving home
910884,4,1751751056,Sat May 09 20:11:16 PDT 2009,NO_QUERY,kacawratu,per dew claw thumb nub
266558,0,1989016216,Mon Jun 01 00:04:31 PDT 2009,NO_QUERY,czae,cold liking weather coming day want sunny day
1519663,4,2176103732,Mon Jun 15 02:55:40 PDT 2009,NO_QUERY,aribo,great news
58060,0,1685816053,Sun May 03 02:13:44 PDT 2009,NO_QUERY,lizluvsJK,well fading fast tonight
1072178,4,1966503896,Fri May 29 17:53:19 PDT 2009,NO_QUERY,paperarrows,private sale afternoon particular
1185428,4,1982771035,Sun May 31 11:52:10 PDT 2009,NO_QUERY,brettlegree,tattoo butt day twitter
1505591,4,2072409272,Sun Jun 07 20:58:21 PDT 2009,NO_QUERY,kevlog,thanks
1431591,4,2060117965,Sat Jun 06 18:17:32 PDT 2009,NO_QUERY,MiaGiovanna,driving palm lot
514453,0,2190617861,Tue Jun 16 03:14:46 PDT 2009,NO_QUERY,pr3ttyb0ii_Swag,cant sleep
126959,0,1834623753,Mon May 18 03:38:12 PDT 2009,NO_QUERY,astynes,last payday pray week sigh hate
965281,4,1827594174,Sun May 17 11:02:26 PDT 2009,NO_QUERY,princer90,update status time look
1299208,4,2005927397,Tue Jun 02 10:23:32 PDT 2009,NO_QUERY,actingblack,know right ur boy tripping
1279327,4,2001525496,Tue Jun 02 01:10:23 PDT 2009,NO_QUERY,ThePugh,today shall working til lunch mostly
259531,0,1985451465,Sun May 31 17:07:41 PDT 2009,NO_QUERY,sparklingwhine,aw man sad
389648,0,2054499401,Sat Jun 06 07:29:17 PDT 2009,NO_QUERY,raptorkraine,mine odd like
765854,0,2299623267,Tue Jun 23 13:08:37 PDT 2009,NO_QUERY,Furnituregal,wow thanks new sorry around due cold
383116,0,2053133320,Sat Jun 06 03:24:17 PDT 2009,NO_QUERY,redantiques,work mac although may work thought
770161,0,2301902564,Tue Jun 23 16:04:02 PDT 2009,NO_QUERY,gretakyllo,twitter
1049087,4,1960295246,Fri May 29 07:44:16 PDT 2009,NO_QUERY,karal0ve,want
1522298,4,2176424218,Mon Jun 15 03:50:15 PDT 2009,NO_QUERY,kythryn,looking better forgot whatever stand yes feel better
349585,0,2017224177,Wed Jun 03 08:03:10 PDT 2009,NO_QUERY,alicam,yes think going permanently
276916,0,1991147215,Mon Jun 01 06:29:45 PDT 2009,NO_QUERY,tristanwaight,blood test scan tomorrow
1216490,4,1989647478,Mon Jun 01 02:18:07 PDT 2009,NO_QUERY,happalong,made money crack script love check
292975,0,1996174208,Mon Jun 01 14:39:08 PDT 2009,NO_QUERY,allencharlee,aw man mean like different state far
292909,0,1996152558,Mon Jun 01 14:37:02 PDT 2009,NO_QUERY,KiteRide86,
675786,0,2248199477,Fri Jun 19 20:15:10 PDT 2009,NO_QUERY,enainc,would mad know nice annoying
213705,0,1975065838,Sat May 30 14:22:29 PDT 2009,NO_QUERY,kjcharmed,must say good night check morn work knew work go
1125355,4,1974832872,Sat May 30 13:55:20 PDT 2009,NO_QUERY,_kevinbeatty_,diversity glad
957546,4,1825485223,Sun May 17 05:52:06 PDT 2009,NO_QUERY,shezsogay,cooking breakfast clothes work
1416255,4,2057370837,Sat Jun 06 12:52:45 PDT 2009,NO_QUERY,BiscuitKing,
1265583,4,1999474680,Mon Jun 01 20:16:55 PDT 2009,NO_QUERY,GetLessonsNow,find area site
987478,4,1834669396,Mon May 18 03:48:08 PDT 2009,NO_QUERY,snipeyhead,let article fool nobody
1365528,4,2049984433,Fri Jun 05 17:51:22 PDT 2009,NO_QUERY,ambleigh,much mo pizza never bad thing
404318,0,2058394833,Sat Jun 06 14:51:18 PDT 2009,NO_QUERY,FoReEvErYoUnG,sorry hear
455835,0,2071065683,Sun Jun 07 18:46:32 PDT 2009,NO_QUERY,IPv6Freely,roll putt hole
165324,0,1960755212,Fri May 29 08:27:21 PDT 2009,NO_QUERY,girlingrey,hate world
1378496,4,2052017279,Fri Jun 05 23:25:14 PDT 2009,NO_QUERY,TXBELLE10,sorry late
179764,0,1966347760,Fri May 29 17:36:03 PDT 2009,NO_QUERY,xylofreak,know funny thing everyone go
5181,0,1469010408,Tue Apr 07 04:49:36 PDT 2009,NO_QUERY,AnnA_LySe,study want
1519493,4,2176082483,Mon Jun 15 02:51:50 PDT 2009,NO_QUERY,unitedtears,think reply though another story
444323,0,2067798864,Sun Jun 07 12:58:52 PDT 2009,NO_QUERY,Ambersonian,serious bummer cam people shady note great time hell show
731837,0,2263924820,Sun Jun 21 02:13:35 PDT 2009,NO_QUERY,karishhhh,man next year nice one get rid side
1439851,4,2061571887,Sat Jun 06 21:08:56 PDT 2009,NO_QUERY,TParrott118,one bury whole world kiss as funny man
248947,0,1982834525,Sun May 31 11:59:49 PDT 2009,NO_QUERY,hollywood613,another weekend cold wet rain
91531,0,1759573945,Sun May 10 19:30:52 PDT 2009,NO_QUERY,_magic8ball,outlook good
1162229,4,1979573369,Sun May 31 03:37:50 PDT 2009,NO_QUERY,kezbat,
444060,0,2067732701,Sun Jun 07 12:51:48 PDT 2009,NO_QUERY,bimbler,know sad
459812,0,2072272034,Sun Jun 07 20:42:39 PDT 2009,NO_QUERY,natss27,mourn really bad mourn worst happy please return
1141606,4,1977197206,Sat May 30 20:21:12 PDT 2009,NO_QUERY,HiiClaudia,glamour order new time low album
533925,0,2197318377,Tue Jun 16 13:37:41 PDT 2009,NO_QUERY,slong14,gone
103840,0,1796796474,Thu May 14 10:02:57 PDT 2009,NO_QUERY,EverSoEmalee,cold
1548036,4,2182917731,Mon Jun 15 13:48:23 PDT 2009,NO_QUERY,faithsonshyne,hi twitter good best wish ill anyone anything huh room
957202,4,1825412745,Sun May 17 05:36:27 PDT 2009,NO_QUERY,BreatheSuccexy,pastor sander quot take time read took time bleed quot
1536887,4,2179430463,Mon Jun 15 09:05:35 PDT 2009,NO_QUERY,coopes64,ha ha one follow
831219,4,1557413924,Sun Apr 19 03:58:18 PDT 2009,NO_QUERY,fionahewittx,finally got connection outside reckon hacked
1249711,4,1996132289,Mon Jun 01 14:35:05 PDT 2009,NO_QUERY,AmyStar92,going stop watch
625928,0,2230415445,Thu Jun 18 17:04:53 PDT 2009,NO_QUERY,honastiago,well since magic elf came clean room hung fam guess clean
1536111,4,2179181285,Mon Jun 15 08:45:24 PDT 2009,NO_QUERY,hikodna,way great work love
636029,0,2233801609,Thu Jun 18 21:55:26 PDT 2009,NO_QUERY,princicipaiueo,oh please go want much
676785,0,2248498267,Fri Jun 19 20:43:10 PDT 2009,NO_QUERY,beckylharmon,see bear
312574,0,2001559555,Tue Jun 02 01:17:18 PDT 2009,NO_QUERY,becca_stafford,drank much water think someone might drain mobile
447097,0,2068608330,Sun Jun 07 14:22:41 PDT 2009,NO_QUERY,WarrenAshcroft,believe actually threw
510124,0,2189576026,Tue Jun 16 00:21:52 PDT 2009,NO_QUERY,Kailynwailyn,great yes poor didnt know know
822713,4,1555761449,Sat Apr 18 20:37:09 PDT 2009,NO_QUERY,Bonniestwit,close yet far help fellow
1130552,4,1975710522,Sat May 30 15:44:11 PDT 2009,NO_QUERY,daynah,come join u talk entertaining
497663,0,2185957886,Mon Jun 15 18:09:07 PDT 2009,NO_QUERY,RAZNKN,
437982,0,2066058279,Sun Jun 07 09:48:35 PDT 2009,NO_QUERY,KalieJo,ur link wont work
1226997,4,1990935978,Mon Jun 01 06:04:05 PDT 2009,NO_QUERY,yesssiii,go study must
657233,0,2240908142,Fri Jun 19 10:18:31 PDT 2009,NO_QUERY,chatbx,suppose go kick tonight find
1126215,4,1974991866,Sat May 30 14:13:17 PDT 2009,NO_QUERY,AnalystAlterEgo,everyone enough love lady world
627063,0,2230803174,Thu Jun 18 17:37:39 PDT 2009,NO_QUERY,MissPassion,yeah still fully legal damn big tho
156,0,1467852067,Mon Apr 06 22:30:34 PDT 2009,NO_QUERY,kirstenj0y,getting pain
1468212,4,2064713278,Sun Jun 07 06:59:32 PDT 2009,NO_QUERY,ellemoons,ate scotch egg egg twitter name spy hi
142488,0,1881497361,Fri May 22 04:49:27 PDT 2009,NO_QUERY,RyanAckerman,tired awake shower work float find couch
975772,4,1833555824,Sun May 17 23:40:09 PDT 2009,NO_QUERY,xENo,met caddy dollar rent car wearing
88986,0,1755122369,Sun May 10 08:19:02 PDT 2009,NO_QUERY,irisblok,study mathematics mathematic test tomorrow
1256345,4,1997464957,Mon Jun 01 16:53:55 PDT 2009,NO_QUERY,5toSucceed,found leaving baseball game tweet ya later
26163,0,1558637906,Sun Apr 19 08:58:34 PDT 2009,NO_QUERY,Jesslovesmusic,morn dang yucky hour old pizza ate passing feel awful
1584099,4,2190515600,Tue Jun 16 02:57:18 PDT 2009,NO_QUERY,edassery,sometimes feel like going back black white era
854282,4,1573351045,Tue Apr 21 00:46:30 PDT 2009,NO_QUERY,plasmaegg,yeah could see might provide le
1036224,4,1956310523,Thu May 28 21:36:31 PDT 2009,NO_QUERY,VintageCircus,
176534,0,1965382264,Fri May 29 15:49:21 PDT 2009,NO_QUERY,tossayo,outside without umbrella
1344985,4,2043908311,Fri Jun 05 08:35:26 PDT 2009,NO_QUERY,sandwichgirl24,much better walk little bit normal
1197654,4,1985003903,Sun May 31 16:14:07 PDT 2009,NO_QUERY,nickdafos,oh bold awesome mobile fanatic like live touch screen rock got
445396,0,2068111467,Sun Jun 07 13:31:05 PDT 2009,NO_QUERY,seanhealy,really want go make today really need make one though
85467,0,1753850824,Sun May 10 03:46:48 PDT 2009,NO_QUERY,Puculove,give duck salad n w want em bad
544237,0,2201036061,Tue Jun 16 19:42:58 PDT 2009,NO_QUERY,pinkrock_JB,hey world world people bad take care
255673,0,1984546705,Sun May 31 15:19:17 PDT 2009,NO_QUERY,mileycyruspvt,poor fell scraped elbow worst sister ever like quot make cool scar quot
1387197,4,2052908972,Sat Jun 06 02:30:20 PDT 2009,NO_QUERY,mommy_and_money,almost finished work today watching video tonight awesome life god
180969,0,1966690248,Fri May 29 18:13:15 PDT 2009,NO_QUERY,Rinka4343,sing hot n cold perry school talent show friend school tragic
871752,4,1678787237,Sat May 02 07:43:16 PDT 2009,NO_QUERY,bkocik,love pic sort color everything twitter
322938,0,2004742220,Tue Jun 02 08:40:20 PDT 2009,NO_QUERY,CMartin73,unfortunately working
1145230,4,1977747751,Sat May 30 21:37:14 PDT 2009,NO_QUERY,LouDogOG,game time miss baseball since last game
143996,0,1881862493,Fri May 22 05:43:53 PDT 2009,NO_QUERY,ClakyDruott,woohoo working today
539684,0,2199503519,Tue Jun 16 17:35:41 PDT 2009,NO_QUERY,msscris,another storm approaching feel head oh bother sweet
1349790,4,2045338276,Fri Jun 05 10:34:56 PDT 2009,NO_QUERY,Universal92103,still trying figure twitter
1079525,4,1968081766,Fri May 29 20:43:33 PDT 2009,NO_QUERY,KristanneVphoto,oh glad turn around
782213,0,2323601715,Thu Jun 25 01:01:45 PDT 2009,NO_QUERY,R0SETTE,exactly working cube last working hotel long ago
422707,0,2062712573,Sun Jun 07 00:03:45 PDT 2009,NO_QUERY,TRACERfire,crazy man bit sad
1381046,4,2052312184,Sat Jun 06 00:18:42 PDT 2009,NO_QUERY,MsKnitSox,still awake driving
1039404,4,1956810049,Thu May 28 22:44:51 PDT 2009,NO_QUERY,xoshayzers,yeah oh posted bulletin video
490442,0,2183376811,Mon Jun 15 14:25:17 PDT 2009,NO_QUERY,angersch,patience still able watch first time driving
1566012,4,2187684708,Mon Jun 15 20:38:58 PDT 2009,NO_QUERY,Cayluhh,quot pretty bizarre u better quot breakfast club
792689,0,2326367202,Thu Jun 25 06:56:34 PDT 2009,NO_QUERY,Tunbabe,write miss
881638,4,1685840133,Sun May 03 02:21:30 PDT 2009,NO_QUERY,12Vspotlight,thanks
166735,0,1961426774,Fri May 29 09:29:08 PDT 2009,NO_QUERY,mnordhoff,oh god moth living power outlet actually
45206,0,1677090110,Sat May 02 00:25:01 PDT 2009,NO_QUERY,peace143,bed wake early
1427884,4,2059463977,Sat Jun 06 16:59:21 PDT 2009,NO_QUERY,SarahLazer,going jake going fro popcorn friendship village
1332242,4,2016141863,Wed Jun 03 06:14:47 PDT 2009,NO_QUERY,robbjbrowning,lesson plan finished sang wizard german backing track much fun working video go
1319891,4,2014527143,Wed Jun 03 01:49:58 PDT 2009,NO_QUERY,rockerchickelle,finished art
956112,4,1825161804,Sun May 17 04:36:47 PDT 2009,NO_QUERY,liviah09,home cousin house
395892,0,2056223469,Sat Jun 06 10:45:08 PDT 2009,NO_QUERY,jkollie13,still think
553221,0,2203579821,Wed Jun 17 00:03:26 PDT 2009,NO_QUERY,teganlaurie,ready work gig last ah well
1270840,4,2000460173,Mon Jun 01 22:09:55 PDT 2009,NO_QUERY,melwinston23,treadmill digging murphy
629540,0,2231679348,Thu Jun 18 18:53:02 PDT 2009,NO_QUERY,viralmarketmom,far trouble storm say expect weekend
741777,0,2266360248,Sun Jun 21 08:22:16 PDT 2009,NO_QUERY,drawab,sri keep battle
501857,0,2187337628,Mon Jun 15 20:08:06 PDT 2009,NO_QUERY,TaylorrGee,found spider bed
311630,0,2001341697,Tue Jun 02 00:34:18 PDT 2009,NO_QUERY,kammer,struggling bit find mac address bought birthday dunce
1494316,4,2069674915,Sun Jun 07 16:19:01 PDT 2009,NO_QUERY,wowwfaridax,came today fun worked
122064,0,1833637899,Sun May 17 23:56:48 PDT 2009,NO_QUERY,ElizabethTrump,waiting photographer come house sleepy
380224,0,2052517714,Sat Jun 06 01:00:24 PDT 2009,NO_QUERY,beatricerossi,found going camilla school mate sad love
413863,0,2060692444,Sat Jun 06 19:23:35 PDT 2009,NO_QUERY,aikowz,want get
168082,0,1962015812,Fri May 29 10:23:33 PDT 2009,NO_QUERY,dirrrtaayy,la warm weather
1176067,4,1981203329,Sun May 31 08:38:59 PDT 2009,NO_QUERY,zenjar,better wind back sun shining front best besides via
1366498,4,2050207476,Fri Jun 05 18:15:32 PDT 2009,NO_QUERY,infaith0203,fought baby teething tired finally quiet tired excited pool birthday party woo
988271,4,1834748303,Mon May 18 04:04:19 PDT 2009,NO_QUERY,alisonhickey,like man awesome yeah going sleep
7151,0,1469699696,Tue Apr 07 07:09:37 PDT 2009,NO_QUERY,yusinas,la en
977875,4,1833781850,Mon May 18 00:26:24 PDT 2009,NO_QUERY,seannieboi,eating chocolate ice cream bad replacement able eat
368454,0,2049525315,Fri Jun 05 17:02:02 PDT 2009,NO_QUERY,midgeeee,think everyone day today
296085,0,1997036095,Mon Jun 01 16:08:17 PDT 2009,NO_QUERY,tchaskin,sun hurt bad
826461,4,1556684771,Sat Apr 18 23:52:16 PDT 2009,NO_QUERY,dekrazee1,fruit salad yummy yummy yoghurt even er snack bring c mon webby go
1209132,4,1988896751,Sun May 31 23:42:03 PDT 2009,NO_QUERY,winehero,finally decided join u
177020,0,1965503934,Fri May 29 16:02:13 PDT 2009,NO_QUERY,cutie213,hell yea hot miss
298966,0,1997863637,Mon Jun 01 17:35:14 PDT 2009,NO_QUERY,Kutie_Kriscie,keep magnificent keep file found
1040418,4,1956942052,Thu May 28 23:05:15 PDT 2009,NO_QUERY,zapamna,way happy twitter
88720,0,1754994170,Sun May 10 07:58:29 PDT 2009,NO_QUERY,Skyei,sitting front writing weather mountain climbing miss
883271,4,1686106356,Sun May 03 03:47:28 PDT 2009,NO_QUERY,DianeLovesJB,much better without u sorry
77205,0,1696077339,Mon May 04 07:33:47 PDT 2009,NO_QUERY,LaurenSleeper,good back scary right though
505297,0,2188355868,Mon Jun 15 21:44:56 PDT 2009,NO_QUERY,bunnydozer,transport scooter right
41666,0,1675718654,Fri May 01 20:10:14 PDT 2009,NO_QUERY,KRob5858,another early night early got good session read army two manual call night
1268520,4,2000054775,Mon Jun 01 21:19:16 PDT 2009,NO_QUERY,Cicischwartz,love driving truck glad day got little better
1573188,4,2189051353,Mon Jun 15 23:07:56 PDT 2009,NO_QUERY,PRINCESSWEETNES,rest well
522710,0,2192849053,Tue Jun 16 07:38:24 PDT 2009,NO_QUERY,RhondaHendricks,good pain day surgery recovery found way elevate leg sitting computer
551659,0,2203219416,Tue Jun 16 23:16:09 PDT 2009,NO_QUERY,Cheallah,trying heart
512157,0,2190073598,Tue Jun 16 01:41:28 PDT 2009,NO_QUERY,butterflytrance,say dark side alone ant oh please come take away lonely place happen
729515,0,2263331266,Sun Jun 21 00:31:53 PDT 2009,NO_QUERY,megrayner,big afternoon nap see dinner last night
1325860,4,2015185273,Wed Jun 03 03:57:28 PDT 2009,NO_QUERY,daysparkle,hope win
82132,0,1752959854,Sat May 09 23:35:52 PDT 2009,NO_QUERY,afterbliss,meant closer jake level mental intimacy cannot also bad
335143,0,2013722201,Tue Jun 02 23:24:00 PDT 2009,NO_QUERY,jamsyndrome,go already
157484,0,1956385215,Thu May 28 21:45:58 PDT 2009,NO_QUERY,fille_a_plumes,wish new wolf different
123788,0,1833978308,Mon May 18 01:09:48 PDT 2009,NO_QUERY,eddiesilvanus,tomorrow wait go skiing
358248,0,2045172825,Fri Jun 05 10:20:32 PDT 2009,NO_QUERY,CurrencyTim,far please consider voting gen extravaganza symposium thanks bit ly
1188003,4,1983258356,Sun May 31 12:48:44 PDT 2009,NO_QUERY,tylersween,night away last night get one girl fun time maybe see continued
246737,0,1982311239,Sun May 31 10:57:25 PDT 2009,NO_QUERY,rmarie,waking boba sand people also
1449023,4,2062795547,Sun Jun 07 00:19:33 PDT 2009,NO_QUERY,jennymelchor,chase house night club
1251344,4,1996479078,Mon Jun 01 15:09:11 PDT 2009,NO_QUERY,believerachel,problem awesome actually going summer ammunition conference
1577019,4,2189619480,Tue Jun 16 00:28:29 PDT 2009,NO_QUERY,LaRisa_Janai,happy born day june june
673371,0,2247465989,Fri Jun 19 19:08:22 PDT 2009,NO_QUERY,RetSeL82,work oh yeah money
53074,0,1680042900,Sat May 02 10:46:13 PDT 2009,NO_QUERY,hilzfuld,
1047969,4,1958096554,Fri May 29 02:38:58 PDT 2009,NO_QUERY,MarianCraig,lazy school til
1396395,4,2053836309,Sat Jun 06 05:50:50 PDT 2009,NO_QUERY,sln_x,well glad mark webster beat peter least still tournament
1017180,4,1881812329,Fri May 22 05:36:59 PDT 2009,NO_QUERY,EnigmaCrux,morning oh afternoon maybe evening hope day night happy wow need
222942,0,1977108869,Sat May 30 20:07:24 PDT 2009,NO_QUERY,sashamaemo,headache
547070,0,2201965752,Tue Jun 16 21:02:14 PDT 2009,NO_QUERY,jimmwagner,good meeting morning w dev lot fun golf w bummed got migraine lost though
321708,0,2003900738,Tue Jun 02 07:20:21 PDT 2009,NO_QUERY,Batsu_Sama,sorry hear bike suppose insured theft
84345,0,1753574908,Sun May 10 02:19:39 PDT 2009,NO_QUERY,Dirtycakes,really work right
765270,0,2299360865,Tue Jun 23 12:49:33 PDT 2009,NO_QUERY,MsTeriBadAzz,miss tone automatic
612710,0,2225082634,Thu Jun 18 10:17:20 PDT 2009,NO_QUERY,utqtbry,weekend yet ready leave day take tomorrow wonder could actually get away thinking
1471508,4,2065217114,Sun Jun 07 08:08:35 PDT 2009,NO_QUERY,scarlettpolaris,tea appreciation fun
673071,0,2247372537,Fri Jun 19 19:00:05 PDT 2009,NO_QUERY,hayleyevans,poor good job boy
1211184,4,1989126043,Mon Jun 01 00:25:50 PDT 2009,NO_QUERY,veerendras,keep forgetting twitter time
1043040,4,1957275999,Fri May 29 00:01:24 PDT 2009,NO_QUERY,somemaysay,late
1363809,4,2049595538,Fri Jun 05 17:09:23 PDT 2009,NO_QUERY,spencerem,beach beauty
387224,0,2053962805,Sat Jun 06 06:11:53 PDT 2009,NO_QUERY,PeanutBheart,home c day long
35920,0,1565458907,Mon Apr 20 06:48:27 PDT 2009,NO_QUERY,isajourney,people banging away attic real
1097619,4,1970411166,Sat May 30 03:45:45 PDT 2009,NO_QUERY,Annaaiiss,today going beach
